Club_Name,Recordings,Website,Email,Phone,Status
DENOVA,205,https://www.denova.com,,,Success
De La Salle,13,https://www.delasalle.com,,,Success
De la salle fc,33,https://www.delasalle.com,,,Success
deportivo59 FC,23,https://www.deportivo59fc.com,,,Success
East Angels,59,https://www.eastangels.com,,,Success
Delaware FC,524,https://www.delaware.co.uk,,,Success
Delaware FC,533,https://www.delaware.co.uk,,,Success
DAF Sports,13,https://www.dafsports.com,,,Success
DMCV Sharks,112,https://www.dmcvsharks.com,,,Success
Derek B,150,https://www.derekb.com,,,Success
Derrygonnelly,40,https://www.derrygonnelly.co.uk,,,Success
Delaware FC,30,https://www.delaware.co.uk,,,Success
Derrygonnelly,34,https://www.derrygonnelly.co.uk,,,Success
Derrygonnelly,29,https://www.derrygonnelly.co.uk,,,Success
DMCV Sharks,63,https://www.dmcvsharks.com,,,Success
Canberra,344,https://www.canberra.co.uk,,,Success
Denbigh Town FC,111,https://www.denbigh.co.uk,,,Success
DCFC,123,https://www.dcfc.co.uk,,,Success
Delta,19,https://www.delta.com,,,Success
Deportes Tolima,594,https://www.deportestolima.com,,,Success
Derrylin,31,https://www.derrylin.co.uk,,,Success
Deptford,84,https://www.deptford.co.uk,,,Success
Dersingham Rovers,37,https://www.dersingham.co.uk,,,Success
Desborough Town FC,37,https://www.desborough.co.uk,,,Success
Deptford,208,https://www.deptford.co.uk,,,Success
Denmead Football Club,41,https://www.denmead.com,,,Success
Denmead FC,11,https://www.denmead.com,,,Success
DCSC,93,https://www.dcsc.co.uk,,,Success
Derby Football Academy,31,https://www.derbyfootball.com,,,Success
DCSC,162,https://www.dcsc.co.uk,,,Success
Deren FC,11,https://www.deren.com,,,Success
DCSC,172,https://www.dcsc.co.uk,,,Success
DeSanti Veo,87,https://www.desanti.com,,,Success
DCSC,73,https://www.dcsc.co.uk,,,Success
Derby RFC,148,https://www.derbyrfc.co.uk,,,Success
Desertmartin Football Club,271,https://www.desertmartin.co.uk,,,Success
Denmead FC,25,https://www.denmead.com,,,Success
Title,64,https://www.titlefc.com,,,Success
DMSC,171,https://www.dmsc.co.uk,,,Success
DEO,30,https://www.deofc.com,,,Success
Derrynoose GAC,40,https://www.derrynoosegac.com,,,Success
Desert Empire Surf Soccer Club,14,https://www.desertempiresurfsoccerclub.com,,,Success
Deutz,36,https://www.deutz.com,,,Success
Derby United,91,https://www.derby.co.uk,,,Success
Devizes Town,73,https://www.devizes.com,,,Success
Dewsbury Celtic RLFC,72,https://www.celticfc.com,,,Success
Devon Prep,17,https://www.devonprep.com,,,Success
DCFC City,136,https://www.dcfc.co.uk,,,Success
D-Gardens,53,https://www.dgardens.com,,,Success
BFC,29,https://www.bfc.com,,,Success
Dexters,110,https://www.dexters.com,,,Success
Devenish,46,https://www.devenish.com,,,Success
Canton Soccer Club,853,https://www.cantonsoccerclub.com,,,Success
DETO,88,https://www.deto.co.uk,,,Success
DFI,113,https://www.dfi.com,,,Success
Dinamo FC,12,https://www.dinamo.com,,,Success
Dinamo,20,https://www.dinamo.com,,,Success
Dings Crusaders,58,https://www.crusadersfc.com,,,Success
Die Fussballprofis,39,https://www.diefussballprofis.com,,,Success
DKSC,16,https://www.dksc.co.uk,,,Success
DKSC,130,https://www.dksc.co.uk,,,Success
Diamond FC,25,https://www.diamond.com,,,Success
Dilkey Celtic,119,https://www.celticfc.com,,,Success
DKSC,110,https://www.dksc.co.uk,,,Success
DKSC,109,https://www.dksc.co.uk,,,Success
DKSC,119,https://www.dksc.co.uk,,,Success
DASC,46,https://www.dasc.co.uk,,,Success
DKSC,35,https://www.dksc.co.uk,,,Success
DipStixLax,195,https://www.dipstixlax.com,,,Success
DKSC,27,https://www.dksc.co.uk,,,Success
Diamond Valley,64,https://www.diamondvalley.co.uk,,,Success
My Clubhouse,57,https://www.myclubhouse.co.uk,,,Success
Distributed,38,https://www.distributed.com,,,Success
DIVERGENTE,72,https://www.divergente.com,,,Success
DFCO,24,https://www.dfco.com,,,Success
RBFC,260,https://www.rbfc.co.uk,,,Success
Gary,92,https://www.gary.com,,,Success
District Dynamo,102,https://www.districtdynamo.com,,,Success
Diss Rugby Club,65,https://www.dissrugbyclub.co.uk,,,Success
District Dynamo,101,https://www.districtdynamo.com,,,Success
Diamond Academy,40,https://www.diamond.com,,,Success
Diamond FC,58,https://www.diamond.com,,,Success
DKSC,233,https://www.dksc.co.uk,,,Success
DKSC,64,https://www.dksc.co.uk,,,Success
DISTRICT ARTOIS FOOTBALL,55,https://www.districtartoisfootball.com,,,Success
Diversity Football Club,48,https://www.diversity.com,,,Success
DCFC,216,https://www.dcfc.co.uk,,,Success
Diversity FC,112,https://www.diversity.com,,,Success
Darren,29,https://www.darrenfc.com,,,Success
DKSC,87,https://www.dksc.co.uk,,,Success
Diversity,468,https://www.diversity.com,,,Success
Diss Town Football Club,95,https://www.diss.com,,,Success
DLFC,137,https://www.dlfc.com,,,Success
Wolves,44,https://www.wolves.co.uk,,,Success
DL SPORTS,28,https://www.dlsports.com,,,Success
Dodge Veo,52,https://www.dodge.com,,,Success
DJR,142,https://www.djr.com,,,Success
DFC,27,https://www.dfc.co.uk,,,Success
DMA,89,https://www.dmafc.com,,,Success
DDO U17,54,https://www.ddou17.com,,,Success
Donacarney Celtic,78,https://www.celticfc.com,,,Success
DON BOSCO,54,https://www.donbosco.com,,,Success
Dollar Academy,161,https://www.dollar.com,,,Success
Diversity FC,48,https://www.diversity.com,,,Success
Dksc,13,https://www.dksc.co.uk,,,Success
DKSC,68,https://www.dksc.co.uk,,,Success
DRSC,72,https://www.drsc.com,,,Success
DKSC,38,https://www.dksc.co.uk,,,Success
DRFC,30,https://www.drfc.co.uk,,,Success
DKSC,45,https://www.dksc.co.uk,,,Success
Doncaster Rovers,350,https://www.doncaster.co.uk,,,Success
DMCV Sharks,18,https://www.dmcvsharks.com,,,Success
Blues,80,https://www.blues.com,,,Success
DKSC,38,https://www.dksc.co.uk,,,Success
Doncaster Rovers,11,https://www.doncaster.co.uk,,,Success
Doncaster Rovers FC,35,https://www.doncaster.co.uk,,,Success
Doncaster Knights,13,https://www.doncasterknights.com,,,Success
Doral Soccer Club,80,https://www.doralsoccerclub.com,,,Success
Doral Soccer Club,224,https://www.doralsoccerclub.com,,,Success
DMV Sports Media,10,https://www.dmvsportsmedia.com,,,Success
DSOV,54,https://www.dsov.com,,,Success
DYS,34,https://www.dys.com,,,Success
Doradus,70,https://www.doradus.co.uk,,,Success
Real Colorado,24,https://www.realcolorado.com,,,Success
Douglas Hall,212,https://www.douglashall.co.uk,,,Success
Dorset FA,106,https://www.dorsetfa.com,,,Success
DSC,32,https://www.dsc.com,,,Success
Double Five,34,https://www.doublefive.co.uk,,,Success
DGSB,60,https://www.dgsb.com,,,Success
Downtown LASC,70,https://www.downtownlasc.com,,,Success
Downton Football Club,115,https://www.downtonfc.co.uk,,,Success
Downend Flyers,20,https://www.downendflyers.com,,,Success
DUSC,64,https://www.dusc.com,,,Success
Dorking Wanderers FC,32,https://www.dorkingwanderers.com,,,Success
Belles,68,https://www.belles.com,,,Success
DUSC,21,https://www.dusc.com,,,Success
Dorking Wanderers Youth FC,46,https://www.dorkingwanderers.com,,,Success
DUSC,814,https://www.dusc.com,,,Success
DUSC,11,https://www.dusc.com,,,Success
Draperstown Celtic FC,73,https://www.celticfc.com,,,Success
Dragons Football Academy,663,https://www.dragonsfootball.com,,,Success
Driv,24,https://www.driv.com,,,Success
MARTINELLI,151,https://www.martinelli.co.uk,,,Success
Drew Jordan,76,https://www.drewjordan.com,,,Success
Draft Tournament,21,https://www.drafttournament.com,,,Success
Dreamers FC,262,https://www.dreamersfc.com,,,Success
Droylsden FC,48,https://www.droylsdenfc.com,,,Success
Dromore,22,https://www.dromore.co.uk,,,Success
DRFC,24,https://www.drfc.co.uk,,,Success
Droylsden,26,https://www.droylsdenfc.com,,,Success
Drury,58,https://www.drury.com,,,Success
Dromara fc,197,https://www.dromara.co.uk,,,Success
Dream Cam,4361,https://www.dreamcam.com,,,Success
DRFC,56,https://www.drfc.co.uk,,,Success
Drury United,61,https://www.drury.com,,,Success
Dromore United,90,https://www.dromore.co.uk,,,Success
Doral Soccer Club,146,https://www.doralsoccerclub.com,,,Success
Droitwich Spa Youth FC,172,https://www.droitwichspa.co.uk,,,Success
DREAM CAM (VEO2),202,https://www.dreamcam.com,,,Success
Drillers soccer club,42,https://www.drillerssoccerclub.com,,,Success
Dropship FC,65,https://www.dropshipfc.com,,,Success
Dromore GFC,63,https://www.dromoregfc.com,,,Success
Drefach FC,68,https://www.drefach.co.uk,,,Success
DFC,24,https://www.dfc.co.uk,,,Success
Downey FC,181,https://www.downey.co.uk,,,Success
Downey FC,103,https://www.downey.co.uk,,,Success
DSSi,21,https://www.dssi.co.uk,,,Success
Drumchapel United,99,https://www.drumchapel.co.uk,,,Success
Drogheda United Academy,84,https://www.drogheda.com,,,Success
Drumchapel united,154,https://www.drumchapel.co.uk,,,Success
DUSL,59,https://www.dusl.com,,,Success
DUSL,81,https://www.dusl.com,,,Success
Downey FC,48,https://www.downey.co.uk,,,Success
Carlos,198,https://www.carlosfc.com,,,Success
Drogheda United Academy,38,https://www.drogheda.com,,,Success
DSC,60,https://www.dsc.com,,,Success
DSC,23,https://www.dsc.com,,,Success
DSA United,64,https://www.dsa.com,,,Success
Dubai Irish FC,669,https://www.dubaiirish.com,,,Success
DSA,192,https://www.dsa.com,,,Success
Dublin GAA,155,https://www.dublingaa.com,,,Success
Dunboyne,90,https://www.dunboyne.co.uk,,,Success
DRFC,56,https://www.drfc.co.uk,,,Success
DREAM,47,https://www.dream.com,,,Success
Dundonald FC,15,https://www.dundonald.co.uk,,,Success
Dream Academy,80,https://www.dream.com,,,Success
Dundee Violet JFC,161,https://www.dundeevioletjfc.com,,,Success
DUSC,90,https://www.dusc.com,,,Success
Dunfermline Reign,111,https://www.dunfermlinereign.com,,,Success
Dorado,57,https://www.dorado.com,,,Success
Duluth FC,25,https://www.duluthfc.com,,,Success
DSC,30,https://www.dsc.com,,,Success
Dunloy FC,164,https://www.dunloy.co.uk,,,Success
Dungannon,16,https://www.dungannon.co.uk,,,Success
Dunno,44,https://www.dunno.com,,,Success
Ship builders,47,https://www.shipbuilders.com,,,Success
Durham School,61,https://www.durhamschool.com,,,Success
Durham FC,120,https://www.durhamfc.co.uk,,,Success
Durham United Youth FC,27,https://www.durhamfc.co.uk,,,Success
Durham,11,https://www.durhamfc.co.uk,,,Success
Carnegie,48,https://www.carnegie.co.uk,,,Success
Carmen,32,https://www.carmen.com,,,Success
DUHC,12,https://www.duhc.com,,,Success
Dynamos,71,https://www.dynamos.co.uk,,,Success
Irelanders,63,https://www.irelanders.com,,,Success
Dunmore,58,https://www.dunmore.co.uk,,,Success
Dungourney GAA,27,https://www.dungourneygaa.com,,,Success
Dunkirk fc,13,https://www.dunkirk.com,,,Success
Dursley RFC,13,https://www.dursleyrfc.co.uk,,,Success
Dursley Town,43,https://www.dursley.co.uk,,,Success
Dyce FC,83,https://www.dycefc.com,,,Success
Dynamo Dash Youth,154,https://www.dynamodash.com,,,Success
DUSL,74,https://www.dusl.com,,,Success
Dursley RFC,14,https://www.dursleyrfc.co.uk,,,Success
Dyce,45,https://www.dycefc.com,,,Success
Dyce RFC,41,https://www.dycerfc.com,,,Success
Eagle Sports,55,https://www.eaglesportsfc.co.uk,,,Success
Dutch Lions,38,https://www.dutchlionsfc.com,,,Success
Mick Roberts,47,https://www.mickroberts.com,,,Success
Eagle eye fc,42,https://www.eagleeye.com,,,Success
Dynamo,43,https://www.dynamo.com,,,Success
Eagleeye,111,https://www.eagleeye.com,,,Success
Ealing Rugby,171,https://www.ealingrugby.co.uk,,,Success
Dynamo FC,148,https://www.dynamo.com,,,Success
EagleView,261,https://www.eagleview.com,,,Success
EAHS,53,https://www.eahs.com,,,Success
Dynamo,162,https://www.dynamo.com,,,Success
EAFC,73,https://www.eafc.com,,,Success
Eagle Eye Sports,437,https://www.eagleeyesports.com,,,Success
Earls Barton United,59,https://www.earlsbarton.co.uk,,,Success
Ealing United,75,https://www.ealingfc.co.uk,,,Success
EBS,58,https://www.ebsfc.com,,,Success
East Bergholt United FC,13,https://www.eastbergholt.co.uk,,,Success
Redhawks,37,https://www.redhawks.co.uk,,,Success
Eagles SC,168,https://www.eaglessc.com,,,Success
Dwcoaching,39,https://www.dwcoaching.com,,,Success
E&A Sports,18,https://www.easportsfc.co.uk,,,Success
Eastbourne Town,160,https://www.eastbourne.co.uk,,,Success
Dynamos,120,https://www.dynamos.co.uk,,,Success
Eastbourne Town,105,https://www.eastbourne.co.uk,,,Success
East Cleveland Basketball,18,https://www.eastclevelandbasketball.co.uk,,,Success
Foxes,67,https://www.foxesfc.com,,,Success
Dynamos,57,https://www.dynamos.co.uk,,,Success
Eagle FC,43,https://www.eaglefc.com,,,Success
Eastern Elite,17,https://www.easternelite.com,,,Success
East County Surf,43,https://www.eastcountysurf.com,,,Success
Eastern Elite,161,https://www.easternelite.com,,,Success
EFSC,31,https://www.efsc.com,,,Success
Eastern Harps,261,https://www.easternharps.com,,,Success
Eagle,83,https://www.eaglefc.com,,,Success
East Central,142,https://www.eastcentral.co.uk,,,Success
EASTERN SUBURBS,84,https://www.easternsuburbs.com,,,Success
Borough,23,https://www.borough.co.uk,,,Success
Eastern Suburbs FC,358,https://www.easternsuburbs.com,,,Success
EHC,23,https://www.ehcfc.com,,,Success
Eastern Suburbs,75,https://www.easternsuburbs.com,,,Success
East Enders,308,https://www.eastenders.co.uk,,,Success
Eastern Suburbs,319,https://www.easternsuburbs.com,,,Success
EHSC,61,https://www.ehsc.com,,,Success
Eastern,132,https://www.eastern.com,,,Success
EHSC,55,https://www.ehsc.com,,,Success
East Meadow SC,756,https://www.eastmeadowsc.com,,,Success
EHSC,63,https://www.ehsc.com,,,Success
EMSC,126,https://www.emsc.co.uk,,,Success
Eastern United Football Club,37,https://www.eastern.com,,,Success
EMSC,269,https://www.emsc.co.uk,,,Success
East Manatee Bulldogs,40,https://www.eastmanateebulldogs.com,,,Success
Eastern Lions,31,https://www.easternlions.com,,,Success
EFC,213,https://www.efcfc.co.uk,,,Success
Eastleigh FC,1031,https://www.eastleighfc.com,,,Success
Eastern Lions,43,https://www.easternlions.com,,,Success
EGTFC,231,https://www.egtfc.co.uk,,,Success
East Riding FA,12,https://www.eastridingfa.com,,,Success
East Perth,140,https://www.eastperth.com,,,Success
EKFC,150,https://www.ekfc.com,,,Success
East,13,https://www.east.co.uk,,,Success
East River,49,https://www.eastriver.com,,,Success
East London Athletic,190,https://www.eastlondon.com,,,Success
Eastlake Soccer League,25,https://www.eastlakesoccerleague.com,,,Success
Eastwood CFC,164,https://www.eastwoodcfc.co.uk,,,Success
EV NSFC,116,https://www.evnsfc.com,,,Success
EMRU,109,https://www.emru.co.uk,,,Success
EHYFC,97,https://www.ehyfc.com,,,Success
Easton,119,https://www.eastonfc.co.uk,,,Success
Eau Gallie,39,https://www.eaugallie.com,,,Success
Eaton Socon FC,42,https://www.eatonsocon.co.uk,,,Success
eastside,22,https://www.eastside.com,,,Success
Eastside FC,32,https://www.eastside.com,,,Success
Eastside,288,https://www.eastside.com,,,Success
Eastside FC,30,https://www.eastside.com,,,Success
Eccleshall Eagles FC,59,https://www.eccleshalleagles.co.uk,,,Success
ESU,110,https://www.esu.com,,,Success
Eastside FC,371,https://www.eastside.com,,,Success
Eastshore Alliance,1094,https://www.eastshorealliance.com,,,Success
E&B F.C.,22,https://www.ebfc.co.uk,,,Success
ESCO,19,https://www.esco.com,,,Success
Eastshore Alliance FC,45,https://www.eastshorealliance.com,,,Success
Ecusta FC,18,https://www.ecusta.com,,,Success
Ebfc,22,https://www.ebfc.co.uk,,,Success
Edge Hill United Football Club,78,https://www.edgehill.com,,,Success
Estrada,136,https://www.estrada.co.uk,,,Success
Eb Lions,116,https://www.eblions.co.uk,,,Success
Easy Soccer Video,3809,https://www.easysoccervideo.com,,,Success
Edenderry Town,87,https://www.edenderry.co.uk,,,Success
Eastside Rapids,38,https://www.eastsiderapids.com,,,Success
Edenderry Town FC,54,https://www.edenderry.co.uk,,,Success
Strikers,183,https://www.strikersfc.com,,,Success
ECSA,95,https://www.ecsa.co.uk,,,Success
East Valley FC,24,https://www.eastvalley.co.uk,,,Success
East Valley,145,https://www.eastvalley.co.uk,,,Success
Edmonton Storm,46,https://www.edmontonstorm.com,,,Success
EUAFC,161,https://www.euafc.com,,,Success
Ed Lis,193,https://www.edlis.com,,,Success
EFC,608,https://www.efcfc.co.uk,,,Success
EFC,50,https://www.efcfc.co.uk,,,Success
EDW,70,https://www.edwfc.com,,,Success
EJL,310,https://www.ejl.com,,,Success
EFSC,57,https://www.efsc.com,,,Success
Edgewood Eagles,96,https://www.edgewoodeagles.com,,,Success
EJE,11,https://www.eje.com,,,Success
EEG,12,https://www.eeg.co.uk,,,Success
Edwardian FC,53,https://www.edwardian.com,,,Success
Eglinton FC,39,https://www.eglintonfc.co.uk,,,Success
EGS,77,https://www.egsfc.com,,,Success
EFCV,37,https://www.efcv.co.uk,,,Success
Warriors,34,https://www.warriors.com,,,Success
Edinburgh City FC,28,https://www.edinburgh.co.uk,,,Success
Eldon Celtic,114,https://www.celticfc.com,,,Success
ELDA UNION CF,263,https://www.eldaunioncf.com,,,Success
Edinburgh,66,https://www.edinburgh.co.uk,,,Success
Elaine Perez,20,https://www.elaineperez.co.uk,,,Success
El Camino,126,https://www.elcamino.co.uk,,,Success
Eintracht Frankfurt ...,221,https://www.eintrachtfrankfurtfc.com,,,Success
Elite Coaching,65,https://www.elitecoaching.com,,,Success
Elite Colts,62,https://www.elitecoltsfc.com,,,Success
Egge,10,https://www.egge.com,,,Success
Eintracht Frankfurt,204,https://www.eintrachtfrankfurtfc.com,,,Success
Elite Academy,77,https://www.elite.com,,,Success
Elite Colts,58,https://www.elitecoltsfc.com,,,Success
Eleven Football,120,https://www.elevenfootball.com,,,Success
Matrix,65,https://www.matrixfc.com,,,Success
Elite FC,143,https://www.elite.com,,,Success
AYDIN VEO,382,https://www.aydin.com,,,Success
ERC,36,https://www.ercfc.com,,,Success
Elite FC,239,https://www.elite.com,,,Success
Elite FC,110,https://www.elite.com,,,Success
Elevation FC,48,https://www.elevation.com,,,Success
ELITE FC,41,https://www.elite.com,,,Success
ELITE FC,156,https://www.elite.com,,,Success
Elite Sports Events,134,https://www.elitesportsevents.com,,,Success
Elite,77,https://www.elite.com,,,Success
Elite FC,42,https://www.elite.com,,,Success
Elite Football Club,116,https://www.elite.com,,,Success
Elite Sports Academy,34,https://www.elitesports.com,,,Success
Elite Football Academy,45,https://www.elitefootball.com,,,Success
ELEVATE FC,76,https://www.elevatefc.com,,,Success
Elite Football Academy,56,https://www.elitefootball.com,,,Success
Elite FC,89,https://www.elite.com,,,Success
Elite Soccer Academy,899,https://www.elitesoccerfc.com,,,Success
ELITE FC,30,https://www.elite.com,,,Success
Elite FC,22,https://www.elite.com,,,Success
E.F.C,49,https://www.efcfc.co.uk,,,Success
Efcb,17,https://www.efcb.com,,,Success
Elite Store,99,https://www.elitestore.co.uk,,,Success
Elite Soccer Academy,69,https://www.elitesoccerfc.com,,,Success
ETD,35,https://www.etd.com,,,Success
Elite,231,https://www.elite.com,,,Success
Ellenbrook United FC,301,https://www.ellenbrook.com,,,Success
Elche C.F.,317,https://www.elchecf.com,,,Success
Elite Soccer Academy,153,https://www.elitesoccerfc.com,,,Success
Egerton FC,42,https://www.egerton.co.uk,,,Success
The Meadows,93,https://www.themeadows.com,,,Success
El Paso Locomotive FC,698,https://www.elpasolocomotive.com,,,Success
Ellon United,29,https://www.ellon.com,,,Success
Ely City,77,https://www.elyfc.com,,,Success
ELIS Murcia,42,https://www.elismurcia.com,,,Success
Elneny FC,90,https://www.elnenyfc.com,,,Success
EL MATADOR,104,https://www.elmatador.co.uk,,,Success
Elliott,298,https://www.elliott.com,,,Success
ECSA,152,https://www.ecsa.co.uk,,,Success
Ellerslie,323,https://www.ellerslie.com,,,Success
ECSA,63,https://www.ecsa.co.uk,,,Success
EMOS,12,https://www.emos.com,,,Success
Emerald City,71,https://www.emeraldfc.com,,,Success
ERFC,277,https://www.erfc.co.uk,,,Success
EMSC,109,https://www.emsc.co.uk,,,Success
Emerson Valley FC,100,https://www.emersonvalleyfc.co.uk,,,Success
Elson Veo,13,https://www.elson.co.uk,,,Success
Emerald City FC,296,https://www.emeraldfc.com,,,Success
Emerald City FC,74,https://www.emeraldfc.com,,,Success
Emerald f.c,66,https://www.emeraldfc.com,,,Success
Ellistown GAA,46,https://www.ellistowngaa.com,,,Success
EG FOOT,58,https://www.egfoot.com,,,Success
Gameday,12,https://www.gameday.com,,,Success
Empower College Prep,36,https://www.empowercollegeprep.com,,,Success
Empire,26,https://www.empire.co.uk,,,Success
EMPIRE Academy,24,https://www.empire.co.uk,,,Success
Empire,171,https://www.empire.co.uk,,,Success
EMSC,15,https://www.emsc.co.uk,,,Success
Empire Football Club,144,https://www.empire.co.uk,,,Success
Empire Football Club,40,https://www.empire.co.uk,,,Success
Elsternwick,35,https://www.elsternwick.com,,,Success
Enfield Celtic,71,https://www.celticfc.com,,,Success
Empire Buffalo,136,https://www.empirebuffalo.com,,,Success
Energy,22,https://www.energyfc.com,,,Success
EUI,101,https://www.eui.com,,,Success
Flames,98,https://www.flames.co.uk,,,Success
Emc,341,https://www.emc.com,,,Success
Emu,259,https://www.emu.com,,,Success
ENG SPORTS EVENTS,53,https://www.engsportsevents.com,,,Success
ENFAF,74,https://www.enfaf.com,,,Success
England Korfball,19,https://www.englandkorfball.com,,,Success
Express,164,https://www.express.co.uk,,,Success
Enniskillen Gaels,41,https://www.enniskillengaels.com,,,Success
Thunder,22,https://www.thunder.com,,,Success
EBSG,54,https://www.ebsg.co.uk,,,Success
ERFC,102,https://www.erfc.co.uk,,,Success
Enniskillen Athletic FC,12,https://www.enniskillen.com,,,Success
Enniskillen Town United,22,https://www.enniskillen.com,,,Success
Endeavour United,139,https://www.endeavour.com,,,Success
ESK,17,https://www.esk.co.uk,,,Success
