Club Name,Recordings,Club Identifier,Country,Activity_Score
KS Błonianka Błonie,33,ks-bonianka-bonie,Unknown,33.0
KSC Dikkelvenne,141,ksc-dikkelvenne,Unknown,141.0
KSC Dikkelvenne,12,ksc-dikkelvenne-c576353e,Unknown,12.0
KSC Dikkelvenne - jeugd,46,ksc-dikkelvenne-club-sub-2024,Unknown,46.0
KSCE Mariakerke,43,ksce-mariakerke-58c490e3,Unknown,43.0
KSCE Mariakerke,47,ksce-mariakerke-d8dcd6b6,Unknown,47.0
KSC Grimbergen,22,ksc-grimbergen-67a1e252,Unknown,22.0
Schelle Sport,228,k-schelle-sport-vzw,Unknown,228.0
KSC/KBA 2010 Girls,173,kearney-basketball-academy,Unknown,173.0
KS CK Troszyn,40,ks-ck-troszyn-15913431,Unknown,40.0
KSC Lokeren-Temse,69,ksc-lokeren-temse,Unknown,69.0
KSC Wielsbeke,244,ksc-wielsbeke-3,Unknown,244.0
KS ENEA Energia Kozienice,96,ks-enea-energia-kozienice,Unknown,96.0
Rapid Oudler,83,ksg-rapid-oudler,Unknown,83.0
KSÍ,366,ksi,Unknown,366.0
KSI Coaching,84,ksi-coaching-u13s,Unknown,84.0
KS ISKRA JAWORNIK POLSKI,12,ks-iskra-jawornik-polski,Unknown,12.0
Svelta Melsele,21,kvk-svelta-melsele-ea47b4f3,Unknown,21.0
VZW KSK BEVEREN-LEIE,81,ksk-beveren-leie,Unknown,81.0
vzw ksk de jeugd lovendegem,110,ksk-de-jeugd-lovendegem-81e956d2,Unknown,110.0
KSK Ekeren Donk,148,ksk-ekeren-donk-e8acfa35,Unknown,148.0
KSK G2008,64,ksk-g2008,Unknown,64.0
K.SK Heist,60,fc-assenede,Unknown,60.0
Ksk meeuwen,38,ksk-meeuwen-a20c7876,Unknown,38.0
Wezel,16,ksk-s-gravenwezel-schilde-30fb5b43,Unknown,16.0
Wezel,61,ksk-sgravenwezel-schilde,Unknown,61.0
Wezel,95,ksk-sgravenwezel-schilde-197ac7ba,Unknown,95.0
SKS Herentals,111,ksks-herentals-abfe337a,Unknown,111.0
KSK Tongeren,138,ksk-tongeren-2,Unknown,138.0
KSK Vlaamse Ardennen,46,ksk-vlaamse-ardennen,Unknown,46.0
Pcimianka,308,ks-pcimianka,Unknown,308.0
KS Polonia Bielany,15,ks-polonia-bielany,Unknown,15.0
Tisselt,12,k-sporting-tisselt,Unknown,12.0
K. Sporting Tisselt,51,nico-joosten,Unknown,51.0
KSHC,107,k-sports-hockey-club,Unknown,107.0
K2,184,ksquared-sportstyle,Unknown,184.0
KS Raszyn,180,semp-warszawa,Unknown,180.0
KS Raszyn,13,ks-raszyn-b6f29d8a,Unknown,13.0
KS SEMP Warszawa,15,1-bd3f3111,Unknown,15.0
Ursus Warszawa,71,ursus-warszawa-f550f274,Unknown,71.0
K. SV. Aartselaar,76,ksvaartselaar,Unknown,76.0
KSV Achilles 12,43,ksv-achilles-12,Unknown,43.0
KSV Baunatal,229,ksv-baunatal-33880eeb,Unknown,229.0
Ksv Bornem,110,ksv-bornem-5f114bc5,Unknown,110.0
KSV Diksmuide,302,ksv-diksmuide-vzw,Unknown,302.0
KSV Fortissimo,28,ksv-fortissimo-653d3d9d,Unknown,28.0
KSV Heerhugowaard,196,ksv-heerhugowaard,Unknown,196.0
KSV Hessen Kassel,29,ksv-hessen-kassel-00efa99a,Unknown,29.0
KSV Hessen Kassel e. V.,168,ksv-hessen-kassel-e-v,Unknown,168.0
KSV Hessen Kassel U11,14,ksv-hessen-kassel-ev,Unknown,14.0
KSV HESSEN KASSEL U14,23,ksv-hessen-kassel-u13,Unknown,23.0
KSV Hessen Kassel U17,115,ksv-hessen-kassel,Unknown,115.0
Holstein Kiel,13,ksv-holstein-von-1900-ev-1717b8af,Unknown,13.0
KSV Jabbeke,48,ksv-jabbeke,Unknown,48.0
KSV Moorsele VZW,91,ksv-moorsele-vzw-9e3b9e35,Unknown,91.0
KSV Oostkamp,323,ksv-oostkamp-4,Unknown,323.0
KSV Oostkamp - U17,22,ksv-oostkamp-u17-b9e684e5,Unknown,22.0
KSVO,21,ksv-oudenaarde-7e173edd,Unknown,21.0
KSV Oudenaarde,233,ksv-oudenaarde-96ff464f,Unknown,233.0
KSV Rumbeke,68,ksv-rumbeke-c2349709,Unknown,68.0
KSVS,17,ksv-sottegem-827543a8,Unknown,17.0
KSV Sottegem,15,ksv-sottegem,Unknown,15.0
Vatan Sport 1. H,50,ksv-vatan-sport,Unknown,50.0
#WEAREKSV,180,ksv-veurne,Unknown,180.0
KSV Vragender,17,viking-buitenleven,Unknown,17.0
Wisloka,83,ks-wisloka-chicago,Unknown,83.0
K TERNESSE VV,16,k-ternesse-vv,Unknown,16.0
KTF YOUTH,27,andover-new-street-youth-d9509f59,Unknown,27.0
K Thunder FC,236,k-thunder-football-club,England,236.0
KT KINGS 2034,62,kt-kings-2nd-grade,Unknown,62.0
KT Prep,56,kt-prep,Unknown,56.0
KLYS,23,kuala-lumpur-youth-soccer,Unknown,23.0
KUAS　soccer　team,12,kuas-soccer-team,Unknown,12.0
KBHS,82,kubasaki-high-school-athletics,Unknown,82.0
Kuben,93,kubikenborgs-if-eb5da61d,Unknown,93.0
Kubikenborgs IF PO5,173,kubikenborgs-if,Unknown,173.0
Kucame FC,659,kucame-football-club,England,659.0
Kuemper High School,55,kuemper-high-school,Unknown,55.0
Kufta Family Soccer,42,kufta-family-club,Unknown,42.0
K-PZPN,37,kujawsko-pomorski-zwiazek-piki-noznej,Unknown,37.0
KUKIp2014,35,kuopion-kortti-piste-oy-joupetcom,Unknown,35.0
KDFF,10,kullabygdens-dff-4bd39b23,Unknown,10.0
Kulladals FF,75,kulladals-ff,Unknown,75.0
Kullavägen BK,28,kullavagens-bk,Unknown,28.0
Kulosaaren Jalkapalloseura,146,kulosaaren-jalkapalloseura,Unknown,146.0
KSV Baunatal,29,kultur-und-sportverein-baunatal-ev,Unknown,29.0
KSV Vahdet,39,kultur-und-sportverein-vahdet-salzgitter,Unknown,39.0
Kumazi Strikers Hub,31,kumazi-strikers-hub,Unknown,31.0
KSV,133,kummerfelder-sv,Unknown,133.0
Kungsängens IF,469,kungsangens-if-2,Unknown,469.0
Kungsbacka IF,159,kungsbacka-if,Unknown,159.0
Kungsladugårds BK,285,kungsladugaard-bollklubb,Unknown,285.0
Kungsörs BK,24,kungsors-bollklubb,Unknown,24.0
Kansai University of International Studies,39,ku-is3,Unknown,39.0
Kuopion Elo,43,kuopion-elo,Unknown,43.0
Kups-14,454,kuopion-palloseura-2014-syntyneet-pojat,Unknown,454.0
KuPS Juniors,165,kuopion-palloseura-juniorit,Unknown,165.0
KuPS,1699,kuopion-palloseura-ry,Unknown,1699.0
KuPST18,11,kuopion-palloseura-t18,Unknown,11.0
Kups 2015,64,kups-p9-f1cfd4ab,Unknown,64.0
Kups Keltamusta 2010,21,kups-keltamusta-2010,Unknown,21.0
Kups T2013,32,kups-t11-6899eb00,Unknown,32.0
Kuranui College,53,kuranui-college-sport,Unknown,53.0
Kurashiki High School,19,kurashiki-high-school-71ca5acf,Unknown,19.0
Kurdischer FC,22,kurdischer-fc,England,22.0
Kurland FK,15,kurland-fk,Unknown,15.0
Kurokawa Kogyo,450,kurokawa-kogyo,Unknown,450.0
Kurt Van Gasse,15,kurt-van-gasse,Unknown,15.0
Kurvabóltssamband Føroya,147,kurvaboltsamband-foeroya,Unknown,147.0
KUSC 2013B,53,prophesci-corp,Unknown,53.0
Kutilan.fi,19,kutilanfi,Unknown,19.0
Kutis Soccer,183,kutis-soccer-club-3,Unknown,183.0
kutztown rugby,44,kutztown-mens-rugby,England,44.0
KuuLa,186,kuuvuoren-laaki,Unknown,186.0
kuwait,61,kuwait-5c007080,Unknown,61.0
Kværkeby IF,105,kvaerkeby-if,Unknown,105.0
KSK J09,25,kvaloeya-sportsklubb-23679018,Unknown,25.0
KSK,47,kvaloeya-sportsklubb-082a427e,Unknown,47.0
Kvarnby IK,198,kvarnby-ik,Unknown,198.0
Kvarnsvedens IK,17,123456789,Unknown,17.0
Kvarnsvedens IK,215,kvarnsvedens-ik,Unknown,215.0
KVC De Toekomst Borsbeke,113,kvc-de-toekomst-borsbeke,Unknown,113.0
KVC Haacht,31,kvc-haacht-ffa5aad8,Unknown,31.0
Jong-Lede,145,kvc-jong-lede-72a01de8,Unknown,145.0
KVC Jong-Lede - 1. Elftal,32,kvc-jong-lede-1-elftal,Unknown,32.0
KVC Jong-Lede - 1. Elftal,134,kvc-jong-lede-1-elftal-a3b92b4c,Unknown,134.0
KVC Kessel-lo,32,kvc-kessel-lo-2000-2,Unknown,32.0
KVCO - 2024,19,kvco-2024,Unknown,19.0
KVC Oostmalle Sport VZW,20,kvc-oostmalle-sport-vzw,Unknown,20.0
KSVO,12,kvcsv-oostkamp-a65190a0,Unknown,12.0
KVC Westerlo,90,kvc-westerlo-13c9fad5,Unknown,90.0
Kvc Wilrijk,29,kvc-wilrijk-5b6795c9,Unknown,29.0
KVE AALTER,79,kve-aalter,Unknown,79.0
KVE Drongen,275,kve-drongen-726ed697,Unknown,275.0
K. Verbroedering Balen,71,k-verbroedering-balen-63ad31c1,Unknown,71.0
KV Fiducia,33,kv-fiducia,Unknown,33.0
Kellyville Youth Football,44,kville-youth-football,Unknown,44.0
KVJSA,25,kvjsa,Unknown,25.0
KV KFS,15,kv-kfs,Unknown,15.0
KVKO,47,kv-koksijde-oostduinkerke,Unknown,47.0
KVK Svelta Melsele - Jeugd,33,kvk-svelta-melsele-jeugd,Unknown,33.0
KVK Tienen,43,kvk-tienen-b,Unknown,43.0
KVK TIENEN,42,vzw-kvk-tienen,Unknown,42.0
KVK Wellen - 1. Elftal,28,kvk-wellen-1-elftal,Unknown,28.0
Wedstrijden Westhoek,617,beloften-kvk-westhoek,Unknown,617.0
KV Mechelen Dames,80,kv-mechelen,Unknown,80.0
KV Mühlheim,36,kv-muhlheim,Unknown,36.0
KV ONDO,93,kv-ondo,Unknown,93.0
KV Oostende,1064,kv-oostende,Unknown,1064.0
KV Tervuren-Duisburg,30,kv-tervuren-duisburg,Unknown,30.0
KVV Schelde,62,kvv-schelde,Unknown,62.0
KVV Sint-Denijssport,20,kvv-sint-denijssport,Unknown,20.0
KVV Sint-Denijssport,104,kvv-sint-denijssport-cb87ea07,Unknown,104.0
KVV Vosselaar,101,kvv-vosselaar,Unknown,101.0
KVV Zelzate,155,kvv-zelzate-38659317,Unknown,155.0
KVV Zepperen Brustem,165,kvv-zepperen-brustem,Unknown,165.0
Olmen,229,kvv-zwaluwen-olmen,Unknown,229.0
KW,77,ickenham-youth-a0ffa652,Unknown,77.0
Kwai Tsing District Football Association Limited,110,kwai-tsing-district-football-association-limited,Unknown,110.0
関西学院高等部サッカー部,60,kwansei-gakuin-senior-high-school-football-club,Unknown,60.0
Kwinana United Soccer Club,18,kwinana-united-soccer-club,England,18.0
KWRmedia,31,kwrmedia,Unknown,31.0
KW Viper Quigley,39,kw-viper-u14-1,Unknown,39.0
KxP Campaigns,27,kxp-campaigns,Unknown,27.0
KY -,388,lexington-fc,Unknown,388.0
Kyappu,792,kyappu,Unknown,792.0
TFC,143,kyle,England,143.0
KB,29,puebla-fc,Unknown,29.0
Kyle Pettican's Teams,167,unity-football-club,Unknown,167.0
KyleSkyler,163,kyleskyler,Unknown,163.0
Kyneton Tigers,11,kyneton-football-and-netball-club,Unknown,11.0
KYOAIGAKUEN HIGH SCHOOL,37,kyoaigakuen-high-school,Unknown,37.0
KYOTO TANGO QUEENS,156,kyoto-tango-queens,Unknown,156.0
Kypselos FC,34,kypselos-fc-be6ad4de,England,34.0
KYSA,97,kysa-academy,Unknown,97.0
KYSA/SAA,41,kysasaa,Unknown,41.0
Kyushu Football Association,12,kyushu-football-association,Unknown,12.0
Zandhoven,27,kzandhovensk,Unknown,27.0
K. Zutendaal V.V.,34,k-zutendaal-vv-vzw,Unknown,34.0
L(2) Sports,120,redoubt-soccer-association-5e2f1e15,Unknown,120.0
L4 Sports,85,flash-soccer-and-futsal,Unknown,85.0
LA2 Sports,154,la2-sports,Unknown,154.0
La Academia FC,60,la-academia-fc-ef83b9ae,England,60.0
LPS,267,laajasalon-palloseura,Unknown,267.0
LJS,195,laaksolahden-jalkapalloseura,Unknown,195.0
LABAMBA,112,tikixaka-3,Unknown,112.0
La Barrera C.F,147,la-barrera-cf,Unknown,147.0
LaBelle Heat,93,labelle-heat-1516,Unknown,93.0
Laberia FC,19,laberia-fc-2,England,19.0
La Bombonera fu7,167,la-bombonera-fu7,Unknown,167.0
La bombonera fut7,148,la-bombonera-fut7,Unknown,148.0
Laboratorium Sukcesu,203,towarzystwo-sportowe-wisa-krakow,Unknown,203.0
Romain,23,laborie,Unknown,23.0
LA Breakers,143,fc-england-soccer-club,Unknown,143.0
LA Breakers,1032,la-breakers,Unknown,1032.0
LA Breakers,29,la-breakers-433fdfd1,Unknown,29.0
LA Breakers FCLB,23,la-breakers-fclb,England,23.0
LA Breakers FC Long Beach,58,la-breakers-fc-long-beach-0e980fca,England,58.0
LA Breakers FC Long Beach,38,la-breakers-fc-long-beach-890a1d64,England,38.0
LA Breakers LB b14 Pre- ECNL,74,pateadores-lb-lkwd,Unknown,74.0
LA BREDE RUGBY,39,la-brede-rugby,Unknown,39.0
La brehalaise,61,la-brehalaise,Unknown,61.0
la cañada,13,la-canada,Unknown,13.0
La cañada,10,la-canada-3dc3dadf,Unknown,10.0
La Cañada AT,22,la-canada-at,Unknown,22.0
LA Surf,123,la-surf-lc-brandon,Unknown,123.0
LCHS Boys Soccer,125,la-canada-high-school,Unknown,125.0
Laceby FC,142,laceby-fc,England,142.0
Lacey Soccer Club,155,lacey-soccer-club-205e8304,Unknown,155.0
La Chacra Tandil,20,benjamin-delpech,Unknown,20.0
"L.A. Champagne & Co, LLP",44,fortenberry-soccer-club-9be928b8,Unknown,44.0
TFA South Bay,205,la-surf-futures-2011-boys-ea,Unknown,205.0
LA City United Football Club,66,department-of-recreation-parks-city-of-los-ang,England,66.0
Clermontaise,88,la-clermontaise-footbal,Unknown,88.0
Laços,187,lacossportclubesendai,Unknown,187.0
LCC,118,la-costa-canyon-high-school,Unknown,118.0
lacross,34,lacross-6dc3252c,Unknown,34.0
Lacross Babel,31,lacross-babel,Unknown,31.0
Lacrosse,26,alpine-strikers-fc-57d8cc0c,Unknown,26.0
Lacrosse,192,kuna-mens-lacrosse,Unknown,192.0
DeJesus Veo,140,thunder-2029-west,Unknown,140.0
Lacrosse,73,lacrosse-fd870866,Unknown,73.0
Lacrosse Canada,182,lacrosse-canada,Unknown,182.0
Lacrosse team,31,lacrosse-team-0b04ed68,Unknown,31.0
Lacrosse Videos,107,lacrosse-videos,Unknown,107.0
Lacrosse Wales,15,lacrosse-wales,Wales,15.0
Lac St Louis,13,lac-saintlouis,Unknown,13.0
LSL,12,lac-st-louis-f14,Unknown,12.0
La Dauversiere-Évangeline,18,evla-les-etoiles,Unknown,18.0
Ladera Premiere,69,ladera-premiere,Unknown,69.0
Ladera AYSO,135,ladera-ranch-ayso-region-1455,Unknown,135.0
Faversham Strike Force,22,ladies-1st-team,Unknown,22.0
#LadiesRes,49,wormley-rovers-ladies,Unknown,49.0
none,39,ladins-club,Unknown,39.0
Big Bear High School,54,lady-bears-32a72ddb,Unknown,54.0
Lady Blue Devils,131,lady-blue-devils,Unknown,131.0
Lady Brasil,64,lady-brasil,Unknown,64.0
Ladybridge FC,52,ladybridge-fc,England,52.0
Lady Cavs,37,lady-cavs,Unknown,37.0
LEH,40,lady-eleanor-holles-school-df263f94,Unknown,40.0
Fire,151,lady-fire,Unknown,151.0
Lady Hatchets,50,lady-hatchets-soccer,Unknown,50.0
Lady Highlander Soccer,11,lady-highlander-soccer,Unknown,11.0
LadyHoops 1,177,ladyhoops,Unknown,177.0
Lady NDN Soccer,146,lady-indian-soccer,Unknown,146.0
Rockwall High School,84,lady-jackets-soccer,Unknown,84.0
Lady Jags,20,lady-jags,Unknown,20.0
LLR 05 Premier,10,lady-lobos-rush-05-premier,Unknown,10.0
Lady Mustang Soccer,31,lady-mustang-soccer,Unknown,31.0
Lady Panthers,66,lady-lobos-rush-07-elite,Unknown,66.0
Lady Plainsmen Soccer,62,lady-plainsmen-soccer,Unknown,62.0
Lady Pumas 2013,94,lady-pumas-2013,Unknown,94.0
Lady Purples,102,ladypurples,Unknown,102.0
Rapids FC,139,lady-rapids-05-athena,England,139.0
Lady Revolution,24,lady-revolution,Unknown,24.0
LadyShark FC,31,ladysharks-futbol-club,England,31.0
Lady Storm Soccer SETUP,25,ladystormsoccer,Unknown,25.0
Lady Trojan High School Soccer,35,lady-trojan-high-school-soccer,Unknown,35.0
SGP Soccer,14,lady-warriors-soccer,Unknown,14.0
ALA Ironwood,27,ala-ironwood-70ea9874,Unknown,27.0
Oak Grove High School,30,oak-grove-high-school-girls-soccer-team,Unknown,30.0
Lady Wildcat Soccer,41,lady-wildcat-soccer,Unknown,41.0
La Escuelita FC,61,la-escuelita-futbol-club,England,61.0
LA ESPIRAL DEPORTIVA,20,la-espiral-deportiva,Unknown,20.0
La Familia,458,la-familia-soccer-club,Unknown,458.0
La favorita italia SRL,48,la-favorita-italia-srl,Unknown,48.0
Lafayette,13,lafayette-51917848,Unknown,13.0
Lafayette Futbol Club,23,lhsusa,Unknown,23.0
Lafayette,130,lafayette-generals,Unknown,130.0
Lafayette Boys Soccer,165,lafayette-high-school,Unknown,165.0
LAFC,61,lafc-8804f839,England,61.0
Lafc 2015 gold,46,lafc-c1b321bb,England,46.0
LAFC G 2013 RL,12,lafc-g-2013-rl,England,12.0
LAFC - Golden Valley High School,168,pateadores-golden-valley-high-school,England,168.0
LAFC,39,lafc-pre-ecrl-2013,England,39.0
LAFC SCV,21,lafc-scv-g2015,England,21.0
lafc scv g2012,22,united-scv,England,22.0
LAFC SCY,295,lafc-so-cal-team-plan,England,295.0
LAFC SoCal,28,lafc-socal-95502f83,England,28.0
LAFC So Cal,2515,real-so-cal-2,England,2515.0
LAFC SOCAL,62,lafc-youth-2012-g,England,62.0
LAFC So Cal 2010,17,lafc-so-cal-2010,England,17.0
Lafc so cal B10,137,lafc-so-cal-4,England,137.0
LAFC G08,49,lafc-socal-g08,England,49.0
So Cal,97,lafc-so-cal-43770d05,Unknown,97.0
LAFC So Cal Youth,42,lafc-so-cal-youth-ca6bb09b,England,42.0
LAFC,61,lafc-so-cal-youth-969343d5,England,61.0
LAFC So Cal Youth Bravo,106,lafc-so-cal-youth-bravo,England,106.0
LAFC-SCV,184,lafc-so-cal-youth-scv,England,184.0
LAFC,110,lafc-youth,England,110.0
LA-FIRE,105,la-fire-224bbdbb,Unknown,105.0
LA Fire 2013b LP Red,47,la-fire-2013b-lp-red,Unknown,47.0
La Fresneda,62,la-fresneda-cf,Unknown,62.0
Galaxy,36,la-galaxy-65c1390b,Unknown,36.0
LA Galaxy,182,la-galaxy-academy,Unknown,182.0
Lagans AIK,61,lagans-allmanna-idrottsklubb,Unknown,61.0
La Gran 7,454,la-gran-7,Unknown,454.0
LaGrange,211,lagrange,Unknown,211.0
LAGRANGE PREMIER SOCCER LEAGUE,14,lagrange-premier-soccer-league,Unknown,14.0
LAGU,10,inter-america,Unknown,10.0
Laguna Beach,255,laguna-beech-football-club-and-hs,Unknown,255.0
LBFC,118,laguna-beach-football-club,England,118.0
Laguna Creek HS,12,laguna-creek-hs,Unknown,12.0
Laguna FC,47,laguna-fc-ace51d29,England,47.0
Laguna FC,53,uifc-laguna-fc-2007,England,53.0
Laguna United B2014 Gold,66,kang,England,66.0
Laguna United EA 08,43,laguna-united-ea-08,England,43.0
Laguna United FC,23,laguna-united-fc-f662ec43,England,23.0
Laguna United FC G08 Gamboa,210,laguna-united-fc-b06-aguirre,England,210.0
LUFC,51,laguna-united-football-club-5,England,51.0
LUFC,163,laguna-united-football-club-b82513ed,England,163.0
LUFC,100,laguna-united-football-club-f7df90b0,England,100.0
Laguna United Football Club,47,laguna-niguel-football-club,England,47.0
LAGUN ONAK F.T.,65,lagun-onak-ft,Unknown,65.0
La herradura,46,la-herradura,Unknown,46.0
LFK,433,laholms-fk,Unknown,433.0
LA HoodCam,42,armada-fc-852f5862,Unknown,42.0
Club-LaiFang,59,laifang-club-veo,Unknown,59.0
Far West,230,far-west-united,Unknown,230.0
LAIFC,16,la-international-fc,England,16.0
La international 2013,99,la-international-fc-2013-a,Unknown,99.0
La Jaula,1988,la-jaula-futbol,Unknown,1988.0
La Jeunesse Villenavaise,90,la-jeunesse-villenavaise,Unknown,90.0
La Jolla Impact,108,la-jolla-impact-g2010-csa,Unknown,108.0
LAKATAMIA FC,68,pamenea-trading-ltd,England,68.0
Lake albert soccer club,101,lake-albert-soccer-club,Unknown,101.0
LCFC,50,lake-cathie-football-club,England,50.0
Lake City Boy's Tigers Soccer,81,lake-city-tigers-boys-varsity-soccer,England,81.0
Lake City High School,21,lake-city-high-school,England,21.0
Lake Country Lutheran,99,lake-country-lutheran,Unknown,99.0
Lake County Soccer Club,147,lake-county-soccer-club,Unknown,147.0
LCS,32,potempa-family,Unknown,32.0
Lake Erie College,188,riverside-soccer-club,Unknown,188.0
Lake Fenton Youth Football,18,lake-fenton-youth-football,Unknown,18.0
Lake Forest High School,57,lake-forest-high-school,Unknown,57.0
Lake Forest,19,lake-forest-high-school-lacrosse,Unknown,19.0
Lake Forest,439,lake-forest-middle-school,Unknown,439.0
Lake Forest Junior Scouts Football,72,lake-forest-scouts,Unknown,72.0
Warriors,37,lake-george-warriors,Unknown,37.0
LGN Wildlings Red,145,lake-grove-newfield-soccer-club-wildlings-red,Unknown,145.0
LGN-SB,187,lake-grove-newfield-stony-brook,Unknown,187.0
LHP Soccer,74,lake-highland-preparatory-school-varsity-soccer,Unknown,74.0
Lake International Language Academy,45,lake-international-language-academy,Unknown,45.0
Lake Jackson Strykers,16,brazosport-youth-soccer-association,Unknown,16.0
LJBC Football Academy,59,lake-joondalup-baptist-college,Unknown,59.0
Lakeland College Soccer,88,lakeland-college,Unknown,88.0
Lakeland Highschool,54,lakeland-highschool,Unknown,54.0
LPS Soccer Booster,66,lakeland-preparatory-school-soccer-team,Unknown,66.0
Lakeland Prep Lacrosse,10,lakeland-prep-lacrosse,Unknown,10.0
Lakeland Regional High School,60,lakeland-regional-high-school,Unknown,60.0
Lakelands FC,91,lakelands-football-club,England,91.0
Lakelands Toros,275,lakelands-toros-soccer-club,Unknown,275.0
Lake Macquarie City Football Club,489,lake-macquarie-city-football-club,England,489.0
Lakenheath FC,122,lakenheath-fc,England,122.0
Lake Norman Girls Lacrosse,50,lake-norman-girls-booster-club,Unknown,50.0
Lake Orion,121,lake-orion,Unknown,121.0
Lake Oswego SC,216,lake-oswego-sc,Unknown,216.0
LOYF,53,lake-oswego-youth-football,Unknown,53.0
Laker athletic department,29,laker-athletic-department,Unknown,29.0
Laker Soccer,70,apponequet-regional-hs-lakers,Unknown,70.0
Lakes,19,lakes-9173be0b,Unknown,19.0
Lakes FC,61,lakes-football-club-incorporated,England,61.0
lakeshore,43,lakeshore-33,Unknown,43.0
Savreen,13,lakeshore-28,Unknown,13.0
Lakeshore,23,lakeshore-753f419c,Unknown,23.0
Lakeshore Cougars Football,23,lakeshore-cougars-football,Unknown,23.0
Lakeshore FC Rob,232,lakeshore-soccer-club,England,232.0
Lakeshore FC,533,lakeshore-soccer-club-9,England,533.0
LSC,22,lakeshore-soccer-club-787f861f,Unknown,22.0
Lakeshore,33,lakeshore-soccer-club-14,Unknown,33.0
Lakeshore,11,lakeshore-soccer-club-7,Unknown,11.0
Lakeshore 2023,24,lakeshore-soccer-club-25118452,Unknown,24.0
Lakeshore Soccer Club,13,lakeshore-soccer-club-084c7198,Unknown,13.0
Lakeshore Soccer Club,35,lakeshore-soccer-club-1a77116c,Unknown,35.0
Lakeshore,381,lakeshore-soccer-club-2,Unknown,381.0
Lakeshore,15,lakeshore-soccer-club-4,Unknown,15.0
Lakeshore,37,lakeshore-soccer-club-ab8cc6a4,Unknown,37.0
Lakeshore,87,lakeshore-soccer-club-13,Unknown,87.0
LUFC,36,lakeshore-united-fc,England,36.0
Lakeshow,38,lakeshow-a7a45b59,Unknown,38.0
Lakeshow  Black 13u,93,lakeshow,Unknown,93.0
Yoo Family Basketball,273,norcal-elite-red-2029,Unknown,273.0
Lakeside High School,56,lakeside-fc,Unknown,56.0
Lakeside,14,lakeside,Unknown,14.0
Concorde,103,concorde-fire-917aa77c,Unknown,103.0
LSSC,32,lake-simcoe-soccer-club,Unknown,32.0
Lake Tahoe Community College,78,lake-tahoe-community-college-soccer,Unknown,78.0
Lakeview Soccer,110,lakeview-high-school-soccer,Unknown,110.0
Lakeville SC,196,lakeville-soccer-club-2,Unknown,196.0
LSHS Soccer,96,lakeville-south-high-school-soccer,Unknown,96.0
Lake Washington Premier,677,lake-washington-premier-fc,Unknown,677.0
Lakeway soccer,93,lakeway-soccer,Unknown,93.0
Lakewood Bellflower Legacy,22,ayso-extra-lakewood,Unknown,22.0
Lakewood,14,lakewood-high-school,Unknown,14.0
Lakewood High School,18,lakewood-high-school-60ff479b,Unknown,18.0
LHS Boys Soccer Team,42,lakewood-high-school-varsity-mens-soccer,Unknown,42.0
LWDGS,15,lakewood-hs-girls-soccer,Unknown,15.0
Chargers,30,lakewoodranch-chargers,Unknown,30.0
Lakewood Ranch High School,14,lakewood-ranch-high-school,Unknown,14.0
Sharks,65,lake-worth-sharks,Unknown,65.0
Lakoskey Sports,12,g10-sports,Unknown,12.0
Lakota FC,30,lakota-fc-0f0e6c92,England,30.0
Lakota FC,138,lakota-futbol-club,England,138.0
LA Krewe Rush,278,la-krewe-rush,Unknown,278.0
LA Krewe Rush 15G Purple,18,la-krewe-rush-15g-purple,Unknown,18.0
LA Krewe Rush 2014B Gold,19,la-krewe-rush-2014b-gold,Unknown,19.0
PL,131,laliberte-pascal,Unknown,131.0
La Liga Academy HPC,441,la-liga-academy-hpc-isd,Unknown,441.0
